p1_diffp,p1_distance_run,p1_win_streak,p1_unf_err,p1_serve,p1_ace,elapsed_time,p1_net_pt_won,p1_label,p1_diffp_lag1,p1_diffp_lag2,p1_diffp_lag3,p1_distance_run_lag1,p1_distance_run_lag2,p1_distance_run_lag3,p1_win_streak_lag1,p1_win_streak_lag2,p1_win_streak_lag3,p1_unf_err_lag1,p1_unf_err_lag2,p1_unf_err_lag3,p1_serve_lag1,p1_serve_lag2,p1_serve_lag3,p1_ace_lag1,p1_ace_lag2,p1_ace_lag3,elapsed_time_lag1,elapsed_time_lag2,elapsed_time_lag3,p1_net_pt_won_lag1,p1_net_pt_won_lag2,p1_net_pt_won_lag3
0.4,0.03390867586049232,0.16666666666666666,0.0,0.0,0.0,0.005621844882973842,0.0,0,-2.0,-1.0,0.0,18.579,39.751,9.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,94.0,0.0,0.0,0.0
0.3,0.006737357369068671,0.0,0.0,0.0,0.0,0.01021110601193208,0.0,0,-1.0,-2.0,-1.0,5.043,18.579,39.751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,37.0,39.0,0.0,0.0,0.0
0.5,0.1667529568392246,0.0,0.0,1.0,0.0,0.00424506654428637,1.0,1,-2.0,-1.0,-2.0,1.002,5.043,18.579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,49.0,37.0,0.0,0.0,0.0
0.6,0.03326990445324529,0.16666666666666666,0.0,1.0,0.0,0.006310234052317577,0.0,1,0.0,-2.0,-1.0,24.8,1.002,5.043,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,89.0,49.0,1.0,0.0,0.0
0.7,0.042898542928800514,0.3333333333333333,0.0,1.0,0.0,0.0024093620927030748,0.0,1,1.0,0.0,-2.0,4.948,24.8,1.002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,55.0,37.0,89.0,0.0,1.0,0.0
0.8,0.026976325114474554,0.5,0.0,1.0,0.0,0.0029830197338228544,0.0,1,2.0,1.0,0.0,6.38,4.948,24.8,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,55.0,37.0,0.0,0.0,1.0
0.5,0.2002514742171688,0.0,0.0,0.0,0.0,0.011243689765947683,0.0,0,3.0,2.0,1.0,4.012,6.38,4.948,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,26.0,21.0,55.0,0.0,0.0,0.0
0.4,0.07270563396381191,0.0,0.0,0.0,0.0,0.0035566773749426345,0.0,1,0.0,3.0,2.0,29.782,4.012,6.38,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,98.0,26.0,21.0,0.0,0.0,0.0
0.5,0.08917248845168534,0.16666666666666666,1.0,0.0,0.0,0.0033272143184947226,0.0,0,-1.0,0.0,3.0,10.813,29.782,4.012,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,98.0,26.0,0.0,0.0,0.0
0.4,0.07936230441828096,0.0,1.0,0.0,0.0,0.005048187241854062,0.0,0,0.0,-1.0,0.0,13.262,10.813,29.782,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,31.0,98.0,0.0,0.0,0.0
0.3,0.046045332598185884,0.0,0.0,0.0,0.0,0.0035566773749426345,0.0,0,-1.0,0.0,-1.0,11.803,13.262,10.813,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,31.0,0.0,0.0,0.0
0.5,0.10895423034769336,0.0,0.0,1.0,0.0,0.006195502524093621,1.0,1,-2.0,-1.0,0.0,6.848,11.803,13.262,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,44.0,29.0,0.0,0.0,0.0
0.6,0.0951567679511575,0.16666666666666666,0.0,0.0,0.0,0.004933455713630105,0.0,0,0.0,-2.0,-1.0,16.204,6.848,11.803,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,31.0,44.0,1.0,0.0,0.0
0.5,0.04585033922123679,0.0,0.0,0.0,0.0,0.003900871959614502,0.0,0,1.0,0.0,-2.0,14.152,16.204,6.848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,54.0,31.0,0.0,1.0,0.0
0.4,0.44484040800683144,0.0,0.0,1.0,0.0,0.0036714089031665903,0.0,0,0.0,1.0,0.0,6.819,14.152,16.204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,43.0,54.0,0.0,0.0,1.0
0.3,0.005284992906275424,0.0,0.0,1.0,1.0,0.009752179899036255,0.0,1,-1.0,0.0,1.0,66.158,6.819,14.152,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,43.0,0.0,0.0,0.0
0.4,0.011874424265244782,0.16666666666666666,0.0,0.0,0.0,0.004359798072510326,0.0,0,-2.0,-1.0,0.0,0.786,66.158,6.819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,85.0,32.0,34.0,0.0,0.0,0.0
0.3,0.06346025833260491,0.0,0.0,0.0,0.0,0.007572280862781092,0.0,0,-1.0,-2.0,-1.0,1.766,0.786,66.158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,38.0,85.0,32.0,0.0,0.0,0.0
0.19999999999999996,0.0917611936284233,0.0,0.0,1.0,0.0,0.003900871959614502,1.0,1,-2.0,-1.0,-2.0,9.438,1.766,0.786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,66.0,38.0,85.0,0.0,0.0,0.0
0.3,0.043322149230448546,0.16666666666666666,0.0,1.0,0.0,0.0036714089031665903,0.0,1,-3.0,-2.0,-1.0,13.647,9.438,1.766,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,66.0,38.0,1.0,0.0,0.0
0.4,0.10887354343309373,0.3333333333333333,0.0,0.0,0.0,0.004474529600734282,0.0,0,-2.0,-3.0,-2.0,6.443,13.647,9.438,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,34.0,66.0,0.0,1.0,0.0
0.3,0.006562535720769484,0.0,0.0,0.0,0.0,0.004015603487838458,0.0,0,-1.0,-2.0,-3.0,16.192,6.443,13.647,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,32.0,34.0,0.0,0.0,1.0
0.5,0.04125118508905817,0.0,0.0,0.0,0.0,0.016750803120697568,0.0,0,-2.0,-1.0,-2.0,0.976,16.192,6.443,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,39.0,32.0,0.0,0.0,0.0
0.4,0.04374575553209658,0.0,1.0,0.0,0.0,0.0024093620927030748,0.0,0,0.0,-2.0,-1.0,6.135,0.976,16.192,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,35.0,39.0,0.0,0.0,0.0
0.3,0.21088197521566937,0.0,0.0,0.0,0.0,0.003900871959614502,0.0,0,-1.0,0.0,-2.0,6.506,6.135,0.976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,146.0,35.0,0.0,0.0,0.0
0.19999999999999996,0.34131237266596287,0.0,0.0,0.0,0.0,0.004474529600734282,1.0,1,-2.0,-1.0,0.0,31.363,6.506,6.135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,146.0,0.0,0.0,0.0
0.3,0.05391230677164931,0.16666666666666666,0.0,0.0,0.0,0.0052776502983019734,0.0,1,-3.0,-2.0,-1.0,50.761,31.363,6.506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,21.0,1.0,0.0,0.0
0.4,0.07490435238665169,0.3333333333333333,0.0,0.0,0.0,0.0060807709958696655,0.0,0,-2.0,-3.0,-2.0,8.018,50.761,31.363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,34.0,0.0,1.0,0.0
0.5,0.06140274201031447,0.0,1.0,1.0,0.0,0.006654428636989445,0.0,0,-1.0,-2.0,-3.0,11.14,8.018,50.761,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,46.0,39.0,0.0,0.0,1.0
0.4,0.018645401182063297,0.0,0.0,1.0,1.0,0.002524093620927031,0.0,1,0.0,-1.0,-2.0,9.132,11.14,8.018,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,53.0,46.0,0.0,0.0,0.0
0.5,0.004720184504078051,0.16666666666666666,0.0,1.0,1.0,0.0027535566773749425,0.0,1,-1.0,0.0,-1.0,2.773,9.132,11.14,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,22.0,58.0,53.0,0.0,0.0,0.0
0.6,0.09201670219132212,0.3333333333333333,0.0,1.0,0.0,0.0032124827902707664,1.0,1,0.0,-1.0,0.0,0.702,2.773,9.132,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0,22.0,58.0,0.0,0.0,0.0
0.7,0.250109263530187,0.5,0.0,1.0,0.0,0.0036714089031665903,0.0,1,1.0,0.0,-1.0,13.685,0.702,2.773,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,28.0,24.0,22.0,1.0,0.0,0.0
0.5,0.10137638428487859,0.0,0.0,0.0,0.0,0.00849013308857274,0.0,1,2.0,1.0,0.0,37.197,13.685,0.702,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,32.0,28.0,24.0,0.0,1.0,0.0
0.6,0.15708397490636952,0.16666666666666666,0.0,0.0,0.0,0.010096374483708124,0.0,1,0.0,2.0,1.0,15.077,37.197,13.685,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,74.0,32.0,28.0,0.0,0.0,1.0
0.7,0.004437780302979364,0.3333333333333333,0.0,0.0,0.0,0.00424506654428637,0.0,0,1.0,0.0,2.0,23.362,15.077,37.197,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,74.0,32.0,0.0,0.0,0.0
0.6,0.3338622808845975,0.0,1.0,0.0,0.0,0.0028682882055988987,0.0,0,2.0,1.0,0.0,0.66,23.362,15.077,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,88.0,74.0,0.0,0.0,0.0
0.5,0.033370763096494824,0.0,1.0,0.0,0.0,0.005851307939421753,0.0,0,1.0,2.0,1.0,49.653,0.66,23.362,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,88.0,0.0,0.0,0.0
0.4,0.17792809451127262,0.0,0.0,0.0,0.0,0.005048187241854062,0.0,0,0.0,1.0,2.0,4.963,49.653,0.66,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,25.0,37.0,0.0,0.0,0.0
0.5,0.03919366876676774,0.0,0.0,1.0,0.0,0.015144561725562184,0.0,1,-1.0,0.0,1.0,26.462,4.963,49.653,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,51.0,25.0,0.0,0.0,0.0
0.6,0.09248065195026996,0.16666666666666666,0.0,1.0,0.0,0.0024093620927030748,0.0,0,0.0,-1.0,0.0,5.829,26.462,4.963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,44.0,51.0,0.0,0.0,0.0
0.5,0.006441505348870046,0.0,0.0,1.0,1.0,0.004589261128958238,0.0,1,1.0,0.0,-1.0,13.754,5.829,26.462,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,132.0,44.0,0.0,0.0,0.0
0.6,0.04623360206558501,0.16666666666666666,0.0,1.0,0.0,0.002524093620927031,1.0,1,0.0,1.0,0.0,0.958,13.754,5.829,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,40.0,21.0,132.0,0.0,0.0,0.0
0.7,0.035273629499135976,0.3333333333333333,0.0,1.0,0.0,0.0026388251491509867,0.0,1,1.0,0.0,1.0,6.876,0.958,13.754,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,22.0,40.0,21.0,1.0,0.0,0.0
0.5,0.2224941670084654,0.0,0.0,0.0,0.0,0.004474529600734282,0.0,0,2.0,1.0,0.0,5.246,6.876,0.958,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,23.0,22.0,40.0,0.0,1.0,0.0
0.4,0.1303833300834437,0.0,1.0,0.0,0.0,0.0052776502983019734,0.0,0,0.0,2.0,1.0,33.09,5.246,6.876,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,23.0,22.0,0.0,0.0,1.0
0.3,0.2595227369001432,0.0,0.0,0.0,0.0,0.0048187241854061496,1.0,1,-1.0,0.0,2.0,19.391,33.09,5.246,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,39.0,23.0,0.0,0.0,0.0
0.4,0.06504037707684755,0.16666666666666666,0.0,0.0,0.0,0.005162918770078018,0.0,0,-2.0,-1.0,0.0,38.597,19.391,33.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,46.0,39.0,1.0,0.0,0.0
0.3,0.009884147038454038,0.0,0.0,0.0,0.0,0.0028682882055988987,0.0,0,-1.0,-2.0,-1.0,9.673,38.597,19.391,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,46.0,0.0,1.0,0.0
0.5,0.005923764313522453,0.0,0.0,1.0,1.0,0.011817347407067462,0.0,1,-2.0,-1.0,-2.0,1.47,9.673,38.597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45.0,42.0,0.0,0.0,1.0
0.6,0.004975693066976862,0.16666666666666666,0.0,1.0,1.0,0.002065167508031207,0.0,1,0.0,-2.0,-1.0,0.881,1.47,9.673,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,103.0,25.0,45.0,0.0,0.0,0.0
0.7,0.07905972848853236,0.3333333333333333,0.0,1.0,0.0,0.0018357044515832951,1.0,1,1.0,0.0,-2.0,0.74,0.881,1.47,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,18.0,103.0,25.0,0.0,0.0,0.0
0.8,0.07197272782286532,0.5,0.0,1.0,0.0,0.0027535566773749425,1.0,1,2.0,1.0,0.0,11.758,0.74,0.881,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,18.0,103.0,1.0,0.0,0.0
0.5,0.09882802256544045,0.0,0.0,0.0,0.0,0.0052776502983019734,0.0,1,3.0,2.0,1.0,10.704,11.758,0.74,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,24.0,16.0,18.0,1.0,1.0,0.0
0.6,0.5343759875742151,0.16666666666666666,0.0,0.0,0.0,0.0034419458467186783,0.0,0,0.0,3.0,2.0,14.698,10.704,11.758,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,24.0,16.0,0.0,1.0,1.0
0.5,0.006959246384217638,0.0,0.0,0.0,0.0,0.007916475447452961,0.0,0,1.0,0.0,3.0,79.474,14.698,10.704,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,46.0,24.0,0.0,0.0,1.0
0.4,0.005385851549524956,0.0,0.0,0.0,0.0,0.0028682882055988987,0.0,0,0.0,1.0,0.0,1.035,79.474,14.698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,30.0,46.0,0.0,0.0,0.0
0.3,0.15089125421084834,0.0,0.0,0.0,0.0,0.0028682882055988987,0.0,1,-1.0,0.0,1.0,0.801,1.035,79.474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,69.0,30.0,0.0,0.0,0.0
0.4,0.13746360683956077,0.16666666666666666,0.0,0.0,0.0,0.004015603487838458,0.0,1,-2.0,-1.0,0.0,22.441,0.801,1.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,69.0,0.0,0.0,0.0
0.5,0.05388541113344942,0.3333333333333333,0.0,0.0,0.0,0.005851307939421753,0.0,0,-1.0,-2.0,-1.0,20.444,22.441,0.801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,25.0,0.0,0.0,0.0
0.4,0.009843803581154225,0.0,0.0,0.0,0.0,0.0030977512620468106,0.0,0,0.0,-1.0,-2.0,8.014,20.444,22.441,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,35.0,25.0,0.0,0.0,0.0
0.5,0.12402251164917329,0.0,0.0,1.0,0.0,0.012276273519963287,0.0,0,-1.0,0.0,-1.0,1.464,8.014,20.444,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,51.0,35.0,0.0,0.0,0.0
0.4,0.10148396683767809,0.0,1.0,1.0,0.0,0.0036714089031665903,0.0,0,0.0,-1.0,0.0,18.445,1.464,8.014,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,107.0,27.0,51.0,0.0,0.0,0.0
0.3,0.09888181384184018,0.0,1.0,1.0,0.0,0.004474529600734282,0.0,0,-1.0,0.0,-1.0,15.093,18.445,1.464,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,107.0,27.0,0.0,0.0,0.0
0.19999999999999996,0.1409196963482447,0.0,0.0,1.0,0.0,0.003900871959614502,0.0,1,-2.0,-1.0,0.0,14.706,15.093,18.445,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.0,32.0,107.0,0.0,0.0,0.0
0.3,0.18958062976136844,0.16666666666666666,0.0,1.0,0.0,0.006424965580541533,0.0,1,-3.0,-2.0,-1.0,20.958,14.706,15.093,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,39.0,32.0,0.0,0.0,0.0
0.4,0.0315485836084533,0.3333333333333333,0.0,1.0,0.0,0.005507113354749885,0.0,1,-2.0,-3.0,-2.0,28.195,20.958,14.706,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,56.0,34.0,39.0,0.0,0.0,0.0
0.5,0.10270099446622243,0.5,0.0,1.0,0.0,0.0065396971087654885,0.0,0,-1.0,-2.0,-3.0,4.692,28.195,20.958,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,56.0,34.0,0.0,0.0,0.0
0.4,0.1001055653799345,0.0,0.0,1.0,0.0,0.006998623221661312,1.0,1,0.0,-1.0,-2.0,15.274,4.692,28.195,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,57.0,48.0,56.0,0.0,0.0,0.0
0.5,0.07959764125252985,0.0,0.0,1.0,0.0,0.004359798072510326,0.0,1,-1.0,0.0,-1.0,14.888,15.274,4.692,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,61.0,57.0,48.0,1.0,0.0,0.0
0.6,0.130322814897494,0.16666666666666666,0.0,1.0,0.0,0.003786140431390546,0.0,1,0.0,-1.0,0.0,11.838,14.888,15.274,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38.0,61.0,57.0,0.0,1.0,0.0
0.5,0.4316749931079927,0.0,0.0,0.0,0.0,0.007916475447452961,0.0,1,1.0,0.0,-1.0,19.382,11.838,14.888,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,38.0,61.0,0.0,0.0,1.0
0.6,0.042212704154703705,0.16666666666666666,0.0,0.0,0.0,0.007113354749885269,0.0,0,0.0,1.0,0.0,64.2,19.382,11.838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,69.0,33.0,38.0,0.0,0.0,0.0
0.5,0.06697013911768859,0.0,0.0,0.0,0.0,0.0032124827902707664,0.0,0,1.0,0.0,1.0,6.278,64.2,19.382,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,69.0,33.0,0.0,0.0,0.0
0.4,0.06191375913611209,0.0,0.0,0.0,0.0,0.0029830197338228544,0.0,0,0.0,1.0,0.0,9.96,6.278,64.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,62.0,69.0,0.0,0.0,0.0
0.3,0.13727533737216166,0.0,0.0,0.0,0.0,0.0028682882055988987,0.0,1,-1.0,0.0,1.0,9.208,9.96,6.278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,62.0,0.0,0.0,0.0
0.4,0.16022404066620494,0.16666666666666666,0.0,0.0,0.0,0.004015603487838458,1.0,1,-2.0,-1.0,0.0,20.416,9.208,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,28.0,0.0,0.0,0.0
0.5,0.3929452741001727,0.3333333333333333,0.0,0.0,0.0,0.006654428636989445,0.0,0,-1.0,-2.0,-1.0,23.829,20.416,9.208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,26.0,1.0,0.0,0.0
0.4,0.2784438183737552,0.0,0.0,0.0,0.0,0.005966039467645709,0.0,0,0.0,-1.0,-2.0,58.44,23.829,20.416,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,35.0,25.0,0.0,1.0,0.0
0.5,0.03528707731823591,0.0,0.0,1.0,0.0,0.015259293253786142,0.0,1,-1.0,0.0,-1.0,41.411,58.44,23.829,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,58.0,35.0,0.0,0.0,1.0
0.6,0.0873503089636438,0.16666666666666666,0.0,1.0,0.0,0.0024093620927030748,0.0,1,0.0,-1.0,0.0,5.248,41.411,58.44,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,52.0,58.0,0.0,0.0,0.0
0.7,0.09172757408067345,0.3333333333333333,0.0,1.0,0.0,0.005392381826525929,0.0,1,1.0,0.0,-1.0,12.991,5.248,41.411,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,133.0,52.0,0.0,0.0,0.0
0.8,0.10504091498961154,0.5,0.0,1.0,0.0,0.0034419458467186783,0.0,1,2.0,1.0,0.0,13.642,12.991,5.248,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,47.0,21.0,133.0,0.0,0.0,0.0
0.5,0.07631637339214511,0.0,0.0,0.0,0.0,0.0052776502983019734,0.0,0,3.0,2.0,1.0,15.622,13.642,12.991,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,47.0,21.0,0.0,0.0,0.0
0.4,0.21667798524774243,0.0,0.0,0.0,0.0,0.0029830197338228544,0.0,0,0.0,3.0,2.0,11.35,15.622,13.642,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,30.0,47.0,0.0,0.0,0.0
0.3,0.08728306986814412,0.0,0.0,0.0,0.0,0.005736576411197797,0.0,1,-1.0,0.0,3.0,32.225,11.35,15.622,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,46.0,30.0,0.0,0.0,0.0
0.4,0.007100448484766982,0.16666666666666666,0.0,0.0,0.0,0.004703992657182194,0.0,0,-2.0,-1.0,0.0,12.981,32.225,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.0,46.0,0.0,0.0,0.0
0.3,0.3054403152168797,0.0,1.0,0.0,0.0,0.0032124827902707664,0.0,0,-1.0,-2.0,-1.0,1.056,12.981,32.225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,26.0,0.0,0.0,0.0
0.5,0.09098794403017689,0.0,0.0,1.0,0.0,0.01445617255621845,1.0,1,-2.0,-1.0,-2.0,45.426,1.056,12.981,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,50.0,0.0,0.0,0.0
0.6,0.006206168514621141,0.16666666666666666,0.0,1.0,1.0,0.0033272143184947226,0.0,1,0.0,-2.0,-1.0,13.532,45.426,1.056,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,28.0,41.0,1.0,0.0,0.0
0.7,0.1224894602717804,0.3333333333333333,0.0,1.0,0.0,0.0030977512620468106,0.0,0,1.0,0.0,-2.0,0.923,13.532,45.426,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,29.0,126.0,28.0,0.0,1.0,0.0
0.6,0.014758981462181369,0.0,0.0,1.0,0.0,0.0036714089031665903,0.0,1,2.0,1.0,0.0,18.217,0.923,13.532,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,27.0,29.0,126.0,0.0,0.0,1.0
0.7,0.07056743072692184,0.16666666666666666,0.0,1.0,0.0,0.0028682882055988987,0.0,1,1.0,2.0,1.0,2.195,18.217,0.923,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,32.0,27.0,29.0,0.0,0.0,0.0
0.5,0.44888820155591264,0.0,0.0,0.0,0.0,0.007228086278109225,0.0,1,2.0,1.0,2.0,10.495,2.195,18.217,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,32.0,27.0,0.0,0.0,0.0
